Dates;ABI BB Equity;AD NA Equity;ADS GY Equity;AI FP Equity;AIR FP Equity;AMS SQ Equity;ASML NA Equity;BAS GY Equity;BAYN GY Equity;BBVA SQ Equity;BMW GY Equity;BN FP Equity;BNP FP Equity;CRH ID Equity;CS FP Equity;DAI GY Equity;DG FP Equity;DPW GY Equity;DTE GY Equity;EL FP Equity;ENEL IM Equity;ENGI FP Equity;ENI IM Equity;FP FP Equity;FRE GY Equity;GLE FP Equity;IBE SQ Equity;INGA NA Equity;ISP IM Equity;ITX SQ Equity;KER FP Equity;LIN GY Equity;MC FP Equity;MUV2 GY Equity;NOKIA FH Equity;OR FP Equity;ORA FP Equity;PHIA NA Equity;SAF FP Equity;SAN FP Equity;SAN SQ Equity;SAP GY Equity;SIE GY Equity;SU FP Equity;TEF SQ Equity;URW NA Equity;VIV FP Equity;VOW3 GY Equity;SX5E Index
28/02/2019 10:10;68,88;22,44;212,5;109,75;113,38;66,12;159,36;67,15;68,98;5,356;73,65;66,25;44,54;28,06;22,08;52,35;83,08;26,96;14,465;106,8;5,282;13,495;15,108;49,805;48,28;26,585;7,32;11,542;2,1435;26;482,5;154,45;302;205,1;5,318;220;13,315;34,585;119,3;72,79;4,1975;93,84;95,9;67,96;7,522;141,68;25,14;150,36;3278,73
28/02/2019 10:20;69,05;22,415;212,7;109,8;113,44;66,22;159,48;67,25;68,96;5,353;73,72;66,41;44,5;28,06;22,095;52,37;83;26,96;14,495;106,8;5,28;13,465;15,106;49,84;48,23;26,525;7,314;11,552;2,1455;26,06;482,2;154,35;302,2;205,3;5,32;220;13,345;34,625;119,45;72,77;4,1975;93,86;95,94;67,96;7,523;141,9;25,12;150,52;3280,35
28/02/2019 10:30;69,33;22,42;212,8;109,9;113,34;66,26;159,44;67,27;69,02;5,36;73,75;66,31;44,55;28,1;22,095;52,35;83,18;26,94;14,535;106,6;5,286;13,48;15,108;49,795;48,26;26,56;7,324;11,564;2,15;26,08;481,9;154;302;205,2;5,318;220;13,41;34,625;119,45;72,79;4,208;93,79;96,04;67,94;7,554;141,86;25,06;150,44;3281,56
28/02/2019 10:40;69,68;22,5;212,8;109,9;113,4;66,58;159,66;67,4;69,13;5,367;73,93;66,34;44,765;28,12;22,12;52,42;83,08;26,98;14,53;106,55;5,276;13,48;15,112;49,895;48,34;26,705;7,312;11,602;2,156;26,08;481,7;154,05;301,75;205,4;5,308;219,5;13,41;34,65;119,65;72,78;4,2215;93,91;96,1;67,86;7,564;141,62;25,24;150,64;3284,71
28/02/2019 10:50;69,73;22,495;213;109,85;113,5;66,8;160,16;67,4;69,22;5,372;73,93;66,37;44,785;28,06;22,12;52,38;83,16;27,01;14,515;106,6;5,28;13,51;15,114;49,87;48,3;26,725;7,318;11,612;2,1585;26,17;482,8;154,05;302,2;205,3;5,312;219,9;13,385;34,665;119,55;72,75;4,2205;94,01;96,24;67,96;7,546;141,56;25,27;150,74;3286,14
28/02/2019 11:00;69,05;22,52;213,3;109,65;113,3;67,1;159,76;67,28;69,39;5,373;73,98;66,16;44,73;28,13;22,11;52,45;83,04;26,96;14,51;106,4;5,278;13,55;15,106;49,855;48,11;26,76;7,31;11,602;2,151;26,19;482,2;153,9;301,6;205,2;5,294;219,5;13,39;34,625;119,35;72,57;4,22;93,94;96,1;67,86;7,541;141,44;25,24;150,76;3282,83
28/02/2019 11:10;69,06;22,51;213,4;109,5;113,38;67,22;159,86;67,04;69,47;5,367;73,97;66,13;44,75;28,06;22,085;52,4;83,04;26,94;14,475;106,25;5,274;13,52;15,088;49,77;48,21;26,705;7,304;11,586;2,15;26,16;481,6;153,75;301,2;205;5,292;219,5;13,355;34,615;119,3;72,62;4,2125;93,93;95,97;67,72;7,532;141,16;25,24;150,7;3280,27
28/02/2019 11:20;68,97;22,495;213,3;109,55;113,36;67,14;160;67,2;69,68;5,376;74,08;66,07;44,905;28,03;22,1;52,49;82,96;27,01;14,475;106,1;5,276;13,495;15,102;49,8;48,21;26,82;7,3;11,616;2,159;26,15;481,5;153,8;301,3;205,1;5,292;219,6;13,34;34,605;119,35;72,45;4,2235;93,83;95,8;67,72;7,535;141,16;25,27;150,9;3281,93
28/02/2019 11:30;68,86;22,485;212,8;109,5;113,46;67,3;160,1;67,1;69,59;5,373;74,1;66,1;44,755;27,94;22,1;52,54;82,96;26,98;14,485;106,15;5,28;13,54;15,094;49,775;48,37;26,785;7,316;11,598;2,1535;26,13;481,3;153,9;300,95;205,2;5,296;219,6;13,35;34,625;119,35;72,61;4,218;93,93;95,88;67,78;7,525;141,2;25,32;150,92;3281,7
28/02/2019 11:40;69,02;22,5;213,2;109,35;113,3;67,34;160,28;67,02;69,59;5,367;74,13;66,22;44,72;27,75;22,095;52,57;83,12;26,95;14,49;106,2;5,282;13,515;15,088;49,79;48,31;26,725;7,314;11,602;2,1485;26,18;481,6;153,8;301,2;205,1;5,294;219,4;13,365;34,565;119,3;72,69;4,2165;93,88;95,9;67,66;7,53;141,18;25,43;150,8;3281,79
28/02/2019 11:50;69,1;22,51;213,1;109,5;113,4;67,38;159,96;67,05;69,42;5,38;74,14;66,16;44,695;27,61;22,105;52,54;83,26;26,98;14,49;105,95;5,282;13,52;15,084;49,775;48,3;26,71;7,32;11,598;2,151;26,16;481,7;153,75;301,2;205,4;5,294;219,7;13,37;34,57;119,3;72,73;4,218;93,84;95,91;67,72;7,536;141,36;25,4;150,74;3281,83
28/02/2019 12:00;69,03;22,565;212,9;109,5;113,4;67,34;159,84;66,94;69,32;5,381;74,03;66,19;44,73;27,74;22,105;52,52;83,2;27;14,495;106,05;5,286;13,49;15,098;49,775;48,3;26,71;7,326;11,594;2,162;26,15;481,3;153,65;301,15;205,4;5,296;219,6;13,38;34,625;119,45;72,77;4,2185;93,74;96,05;67,78;7,534;141,16;25,37;150,8;3281,67
28/02/2019 12:10;69,1;22,595;213,1;109,6;113,56;66,98;159,92;67,02;69,41;5,389;74,08;66,21;44,885;27,84;22,115;52,53;83,22;27,02;14,495;106,25;5,288;13,495;15,094;49,765;48,44;26,78;7,324;11,628;2,167;26,15;481,3;153,85;301,05;205,3;5,294;219,8;13,4;34,695;119,5;72,8;4,2185;93,77;96,15;67,9;7,542;141,44;25,25;150,86;3283,91
28/02/2019 12:20;69,18;22,6;212,9;109,45;113,38;66,88;159,84;66,99;69,35;5,39;74,2;66,15;44,915;27,81;22,125;52,6;83,2;27,04;14,48;106,05;5,29;13,46;15,094;49,755;48,43;26,865;7,32;11,626;2,1685;26,19;481,2;153,55;300,85;205,1;5,288;219,7;13,395;34,685;119,45;72,75;4,227;93,73;96,09;67,8;7,549;141,94;25,29;151,02;3282,85
28/02/2019 12:30;69,42;22,62;212,7;109,3;113,2;66,68;159,82;66,97;69,47;5,397;74,18;66,24;44,9;27,74;22,12;52,62;83,38;27,03;14,48;106,05;5,294;13,465;15,1;49,785;48,42;26,83;7,326;11,628;2,1765;26,19;480,9;153,65;301,1;204,7;5,29;219,6;13,39;34,645;119,35;72,78;4,236;93,53;95,89;67,64;7,56;142,02;25,33;150,94;3283,13
28/02/2019 12:40;69,44;22,62;213;109,75;113,34;66,98;160,18;67,1;69,62;5,403;74,29;66,38;44,915;27,71;22,145;52,69;83,52;27,05;14,505;106,1;5,304;13,485;15,128;49,855;48,55;26,89;7,336;11,634;2,18;26,34;482,3;154,15;301,5;205;5,3;220;13,41;34,72;119,45;72,96;4,241;93,86;96,01;67,72;7,574;142,44;25,43;151,02;3289,28
28/02/2019 12:50;69,3;22,63;213,2;109,85;113,32;67,1;160,54;67,02;69,57;5,398;74,32;66,29;44,82;27,67;22,165;52,69;83,48;27,08;14,51;106;5,3;13,465;15,138;49,855;48,75;26,855;7,332;11,616;2,1775;26,36;482,2;154;301,7;205,1;5,308;220,1;13,415;34,69;119,5;72,92;4,2415;93,94;96,02;67,9;7,576;142,36;25,57;150,96;3289,09
28/02/2019 13:00;69,08;22,62;213;109,75;113,26;67,08;160,44;66,87;69,39;5,388;74,29;66,3;44,68;27,68;22,14;52,73;83,4;27,06;14,49;105,9;5,296;13,46;15,128;49,835;48,63;26,795;7,33;11,574;2,181;26,36;481,7;154;301,6;205,1;5,31;220;13,405;34,69;119,4;72,9;4,233;93,85;95,99;67,8;7,564;142,1;25,45;150,86;3286,28
28/02/2019 13:10;68,95;22,59;213;109,65;113,26;67,1;160,38;66,81;69,26;5,387;74,27;66,21;44,735;27,54;22,14;52,7;83,36;27,06;14,485;105,9;5,296;13,475;15,124;49,83;48,8;26,785;7,324;11,598;2,183;26,35;481,5;153,8;301,6;205;5,31;219,9;13,39;34,675;119,4;72,83;4,2315;93,79;95,92;67,82;7,554;142,16;25,45;150,88;3284,9
28/02/2019 13:20;69,05;22,57;212,7;109,6;113,3;67,12;160,46;66,78;69,35;5,384;74,21;66,2;44,685;27,57;22,135;52,65;83,2;27,06;14,465;106,05;5,29;13,455;15,13;49,805;48,66;26,76;7,316;11,594;2,179;26,36;481,2;154;301,65;204,8;5,306;219,8;13,385;34,665;119,4;72,81;4,2235;93,79;95,88;67,9;7,54;142,08;25,5;150,72;3283,71
28/02/2019 13:30;69,24;22,585;212,5;109,65;113,26;67,12;160,5;66,85;69,5;5,391;74,26;66,22;44,77;27,61;22,145;52,68;83,28;27,09;14,47;106,05;5,294;13,44;15,14;49,83;48,75;26,78;7,318;11,61;2,1815;26,36;480,8;154,05;301,65;204,6;5,318;219,9;13,38;34,68;119,45;72,88;4,2295;93,74;96,05;68,04;7,546;142,1;25,47;150,8;3285,77
28/02/2019 13:40;69,2;22,595;212,7;109,7;113,42;67,28;160,62;66,85;69,45;5,404;74,26;66,25;44,785;27,67;22,15;52,66;83,3;27,05;14,475;106,05;5,294;13,435;15,142;49,82;48,81;26,77;7,324;11,618;2,1825;26,34;480,9;154,05;301,95;204,8;5,312;220;13,38;34,69;119,55;72,89;4,231;93,79;96,04;68;7,549;142,06;25,53;150,86;3287,03
28/02/2019 13:50;69,17;22,6;212,9;109,75;113,5;67,48;160,68;66,92;69,54;5,42;74,32;66,25;44,845;27,78;22,155;52,7;83,28;27,1;14,48;106,3;5,296;13,43;15,148;49,86;48,78;26,835;7,324;11,64;2,1885;26,41;481,1;153,95;302,1;204,8;5,312;220;13,375;34,7;119,6;72,92;4,2445;93,9;96,21;68,02;7,551;142,1;25,47;150,88;3289,41
28/02/2019 14:00;69,08;22,6;212,8;109,65;113,36;67,26;160,5;66,93;69,57;5,422;74,19;66,28;44,84;27,72;22,15;52,61;83,14;27,08;14,48;106,3;5,294;13,43;15,132;49,81;48,8;26,85;7,322;11,626;2,1855;26,43;480,4;153,9;301,4;204,6;5,31;220;13,37;34,69;119,65;72,92;4,2455;93,81;96,19;68,04;7,54;142,04;25,48;150,6;3287,42
28/02/2019 14:10;68,9;22,61;212,7;109,6;113,1;67,08;160,56;66,9;69,47;5,413;74,18;66,24;44,815;27,79;22,15;52,62;83,06;27,11;14,475;106,35;5,296;13,43;15,122;49,82;48,8;26,79;7,324;11,6;2,181;26,45;480,2;153,85;301,05;204,5;5,312;220;13,37;34,7;119,55;72,9;4,2365;93,74;96,04;67,98;7,544;141,96;25,43;150,68;3285,46
28/02/2019 14:20;68,99;22,615;212,5;109,65;113,34;66,96;160,76;66,96;69,57;5,419;74,23;66,33;44,855;27,82;22,14;52,61;83,16;27,13;14,5;106,6;5,298;13,35;15,162;49,825;48,79;26,81;7,32;11,604;2,1805;26,47;480,6;153,8;301,85;204,5;5,318;220,1;13,4;34,69;119,75;73;4,243;93,84;96,25;68,1;7,562;142,08;25,39;150,58;3287,97
28/02/2019 14:30;68,9;22,64;213,1;109,7;113,42;67,12;160,72;67,01;69,49;5,424;74,25;66,38;44,875;27,91;22,175;52,67;83,22;27,15;14,5;106,7;5,3;13,34;15,16;49,83;48,91;26,87;7,324;11,602;2,179;26,54;480,9;153,9;302,15;204,7;5,324;220,1;13,4;34,71;119,9;73,03;4,2445;93,95;96,15;68,16;7,57;142,56;25,38;150,6;3289,95
28/02/2019 14:40;68,77;22,615;212,8;109,5;113,34;67,04;160,54;66,85;69,48;5,431;74,16;66,25;44,895;27,95;22,165;52,64;83,14;27,11;14,495;106,45;5,304;13,345;15,162;49,8;48,8;26,87;7,322;11,598;2,179;26,49;480,3;153,75;301,5;204,9;5,324;220;13,4;34,735;119,85;73,06;4,243;93,87;96,03;68;7,564;142,58;25,37;150,54;3287,86
28/02/2019 14:50;68,78;22,6;213;109,5;113,32;66,96;160,52;66,91;69,39;5,431;74,18;66,1;44,89;27,94;22,165;52,7;83,14;27,11;14,49;106,55;5,298;13,335;15,158;49,81;48,72;26,835;7,322;11,636;2,179;26,52;479,9;153,7;301,5;205;5,324;219,9;13,39;34,835;119,7;73,08;4,248;93,9;96,07;67,98;7,56;142,76;25,46;150,56;3287,88
28/02/2019 15:00;68,86;22,645;213,1;109,4;113,42;66,44;160,56;66,88;69,5;5,44;74,18;66,18;44,965;27,87;22,205;52,67;83,2;27,11;14,49;106,55;5,306;13,325;15,168;49,855;48,74;26,875;7,324;11,65;2,1775;26,46;479,8;153,65;301,55;205,1;5,332;219,9;13,4;34,855;119,85;73,17;4,2465;93,86;96,09;68,04;7,557;142,22;25,53;150,54;3289
28/02/2019 15:10;68,99;22,615;213;109,5;113,4;66,36;160,64;66,9;69,67;5,431;74,19;66,14;45,055;27,9;22,22;52,68;83,24;27,13;14,485;106,55;5,302;13,35;15,168;49,84;48,72;27,01;7,314;11,66;2,18;26,4;479,6;153,7;301,5;205,1;5,332;219,9;13,4;34,815;120;73,18;4,257;93,88;95,99;67,98;7,56;141,86;25,59;150,48;3289,8
28/02/2019 15:20;69,03;22,63;213,1;109,35;113,4;66,44;160,9;66,82;69,74;5,448;74,18;66,06;45,125;27,92;22,23;52,7;83,2;27,18;14,48;106,65;5,306;13,365;15,154;49,795;48,74;26,99;7,316;11,676;2,1785;26,46;479,5;153,35;301,45;204,9;5,33;219,7;13,385;34,83;119,8;73,24;4,267;93,9;95,92;68,1;7,562;142,28;25,6;150,46;3289,97
28/02/2019 15:30;68,42;22,7;213,1;109,7;113,52;66,98;160,78;66,74;69,88;5,455;74,21;66,25;45,2;27,88;22,25;52,7;83,4;27,14;14,485;106,7;5,3;13,365;15,124;49,75;48,9;27,02;7,328;11,69;2,181;26,47;480,2;153,45;301,65;205,2;5,35;220,5;13,38;34,86;120,05;73,41;4,271;94,08;95,93;68,04;7,562;142,54;25,55;150,64;3292,72
28/02/2019 15:40;67,92;22,705;213,3;109,7;113,48;67,1;161,18;66,81;70,17;5,46;74,31;66,18;45,195;27,89;22,25;52,7;83,32;27,22;14,49;106,85;5,304;13,35;15,138;49,78;49,04;27,045;7,324;11,682;2,182;26,47;480,8;153,5;301,9;205,4;5,35;220,5;13,39;34,925;120,1;73,54;4,28;94,14;96,03;68,02;7,568;143,1;25,59;150,84;3294,7
28/02/2019 15:50;68,57;22,685;213,2;109,5;113,5;66,92;161,3;66,73;70,42;5,472;74,29;66,14;45,25;27,86;22,235;52,73;83,28;27,22;14,505;106,9;5,3;13,325;15,146;49,81;49,08;27,1;7,318;11,708;2,18;26,41;480,6;153,25;301,75;205,5;5,352;220,5;13,39;34,865;119,9;73,56;4,2835;94,14;95,92;68,08;7,575;143,06;25,62;150,84;3295,47
28/02/2019 16:00;68,91;22,685;213,1;109,5;113,52;66,88;160,58;66,63;70,15;5,451;74,15;66,23;45,165;27,88;22,24;52,63;83,3;27,2;14,5;106,8;5,3;13,315;15,124;49,715;49,1;27;7,322;11,662;2,1745;26,4;479,5;152,95;301,7;205,7;5,342;220,9;13,395;34,84;119,7;73,4;4,272;93,96;95,73;68,02;7,564;142,98;25,73;150,56;3292,17
28/02/2019 16:10;68,51;22,705;212,9;109,3;113,6;66,64;161,08;66,82;70,33;5,47;74,23;66,28;45,275;27,91;22,28;52,68;83,36;27,24;14,53;106,85;5,304;13,25;15,138;49,78;49,33;27,075;7,32;11,7;2,1785;26,42;478,8;153,15;301,85;205,9;5,332;220,9;13,415;34,885;119,85;73,48;4,2825;94,12;95,86;68,14;7,577;142,64;25,76;150,72;3295,06
28/02/2019 16:20;68,57;22,695;213;109,3;113,34;66,64;160,92;66,83;70,1;5,477;74,22;66,24;45,3;27,86;22,285;52,63;83,32;27,24;14,505;106,8;5,302;13,24;15,13;49,775;49,37;27,08;7,322;11,684;2,179;26,45;478,8;153,4;301,6;206,1;5,342;220,9;13,4;34,875;119,65;73,24;4,2885;94,03;95,86;68,08;7,576;142,46;25,85;150,5;3293,85
28/02/2019 16:30;68,59;22,7;213,2;109,45;113,6;66,48;161,14;66,93;70,23;5,481;74,36;66,33;45,37;27,81;22,305;52,7;83,46;27,27;14,515;106,85;5,308;13,215;15,174;49,84;49,47;27,11;7,326;11,688;2,1815;26,48;480;153,45;302,1;206,3;5,352;221,2;13,41;34,945;119,8;73,39;4,288;94,13;96,08;68,22;7,582;142,48;25,82;150,8;3297,61
28/02/2019 16:40;68,44;22,7;213,2;109,35;113,52;66,4;161,24;66,85;70,15;5,479;74,27;66,34;45,325;27,7;22,275;52,64;83,48;27,28;14,51;106,75;5,306;13,225;15,14;49,745;49,52;27,085;7,326;11,662;2,1795;26,49;479,3;153,05;301,9;206,1;5,354;221;13,41;34,91;119,7;73,43;4,29;94,11;96,07;68,16;7,579;142,44;25,77;150,62;3295,14
28/02/2019 16:50;68,43;22,69;213,4;109,3;113,52;66,3;160,8;66,89;70,09;5,467;74,27;66,34;45,175;27,6;22,275;52,65;83,56;27,3;14,515;106,8;5,306;13,225;15,126;49,735;49,32;27,06;7,326;11,64;2,1715;26,49;479;152,75;301,85;206,3;5,344;220,9;13,405;34,89;119,85;73,37;4,285;94,01;96,1;68,12;7,575;142,28;25,75;150,52;3293,28
28/02/2019 17:00;68,44;22,71;213,6;109,4;113,56;66,38;161,16;66,94;70,16;5,465;74,3;66,37;45,18;27,75;22,3;52,68;83,6;27,3;14,525;106,75;5,31;13,27;15,136;49,795;49,33;27,065;7,34;11,644;2,1735;26,54;480;152,7;302,4;206,6;5,336;221,1;13,42;34,9;119,9;73,5;4,2935;94,14;96,03;68,14;7,585;142,36;25,66;150,62;3295,99
28/02/2019 17:10;68,49;22,755;214;109,5;113,54;66,32;161,06;66,94;70,13;5,466;74,29;66,41;45,135;27,69;22,335;52,68;83,62;27,32;14,515;106,75;5,31;13,27;15,14;49,855;49,35;27,035;7,332;11,618;2,172;26,53;479,9;152,9;302,25;206,5;5,32;221,5;13,415;34,92;120,05;73,59;4,288;94,03;96,06;68,22;7,579;142,32;25,67;150,74;3296,54
28/02/2019 17:20;68,4;22,755;213,9;109,65;113,62;66,36;161,38;67,05;70,36;5,468;74,42;66,45;45,11;27,7;22,335;52,75;83,8;27,35;14,51;106,7;5,312;13,32;15,186;49,985;49,44;27,06;7,344;11,62;2,174;26,59;480,7;153,05;302,8;206,7;5,316;222;13,42;35;120,15;73,59;4,288;94,2;96,2;68,34;7,586;142,32;25,76;150,98;3299,98
28/02/2019 17:30;68,55;22,675;213,6;109,65;113,6;66,2;161,12;66,99;70,28;5,474;74,31;66,33;45,055;27,84;22,295;52,66;83,92;27,32;14,485;106,45;5,32;13,25;15,166;49,99;49,43;27;7,352;11,632;2,169;26,54;480,1;152,8;302;207,1;;221,9;13,44;35;119,9;73,5;4,296;94,2;96,13;68,42;7,589;142;25,7;150,9;3298,26
01/03/2019 09:00;69,18;22,7;215,5;109,95;114,26;66,32;161,9;67,67;71,28;5,488;74,88;66,47;45,37;28,07;22,375;53,29;83,74;27,48;14,44;107,15;5,316;13,265;15,196;50,21;49,6;27,23;7,354;11,762;2,1875;26,63;493,9;154,05;306,75;207,5;5,342;223,3;13,31;35,28;120,05;73,58;4,333;94,36;97,11;68,48;7,56;142,48;25,67;152,46;3316,15
01/03/2019 09:10;69,27;22,79;215,4;109,85;113,78;66,38;161,68;67,49;71,45;5,495;74,83;66,43;45,28;28,08;22,4;53,42;83,38;27,46;14,46;107,3;5,316;13,305;15,206;50,13;49,51;27,195;7,352;11,76;2,183;26,6;495;154,2;308,1;207,9;5,332;223,5;13,335;35,185;119,85;73,62;4,33;94,52;97,02;68,3;7,553;142;25,66;152,28;3315,46
01/03/2019 09:20;69,74;22,795;216;109,85;113,94;66,58;162,12;67,7;71,5;5,49;74,89;66,39;45,45;28,08;22,46;53,51;83,44;27,55;14,45;107,45;5,31;13,36;15,194;50,12;49,51;27,32;7,352;11,744;2,185;26,64;495,5;153,9;309,05;208,2;5,346;223,4;13,345;35,26;120,15;73,52;4,331;94,8;97,21;68,34;7,547;142,12;25,72;152,58;3319,48
01/03/2019 09:30;69,81;22,77;216;109,8;113,78;66,6;162,24;67,75;71,33;5,473;74,76;66,36;45,21;28,05;22,45;53,34;83,54;27,63;14,485;107,15;5,3;13,365;15,156;50,08;49,44;27,205;7,346;11,732;2,177;26,71;494,4;153,8;308,35;208,1;5,35;223,4;13,365;35,25;120,3;73,43;4,31;94,81;97,09;68,16;7,549;141,98;25,7;152,48;3316,72
01/03/2019 09:40;70,09;22,765;217,1;110,05;114,16;66,68;162,64;68,11;71,43;5,481;75,1;66,23;45,465;28,12;22,5;53,58;83,84;27,69;14,51;107,35;5,302;13,405;15,182;50,14;49,59;27,375;7,338;11,77;2,1825;26,73;494,8;154,15;308,35;208,6;5,352;222,7;13,405;35,285;120,45;73,57;4,321;94,89;97,56;68,42;7,579;142,24;25,81;153,1;3323,03
01/03/2019 09:50;70,15;22,755;216,5;110,15;114,1;66,8;162,5;68,21;71,51;5,48;75,08;66,32;45,31;28,15;22,555;53,56;83,78;27,67;14,495;107,2;5,296;13,375;15,166;50,1;49,5;27,24;7,338;11,762;2,1795;26,74;493,5;154,15;308,35;208,8;5,354;222,6;13,37;35,255;120,7;73,5;4,3175;94,84;97,6;68,6;7,574;142,06;25,75;153,26;3322,28
01/03/2019 10:00;70,19;22,765;217,8;110,35;114,24;67;162,46;68,31;71,4;5,468;75,09;66,39;45,19;28,24;22,55;53,5;83,94;27,67;14,535;107,25;5,308;13,375;15,174;50,11;49,5;27,195;7,368;11,774;2,1795;26,78;493;154,2;308,85;208,6;5,36;223,1;13,41;35,29;120,55;73,59;4,3155;94,85;97,46;68,7;7,596;142,28;25,77;153,1;3324,23
01/03/2019 10:10;70,39;22,765;218,4;110,4;114,14;67;162,46;68,29;71,35;5,465;75,11;66,31;45,19;28,27;22,555;53,53;83,88;27,67;14,535;107,4;5,31;13,38;15,188;50,16;49,46;27,12;7,364;11,764;2,18;26,87;494,7;154,35;309,45;208,6;5,364;223,4;13,41;35,265;120,5;73,64;4,311;94,9;97,39;68,5;7,593;142,04;25,76;153;3325,15
01/03/2019 10:20;70,7;22,775;217,8;110,5;114,32;67;162,42;68,32;71,43;5,474;75,18;66,38;45,305;28,29;22,58;53,66;83,96;27,66;14,52;107,35;5,304;13,35;15,168;50,09;49,49;27,2;7,368;11,784;2,182;26,92;495,7;154,35;310,05;208,4;5,362;223,4;13,39;35,27;120,65;73,71;4,3215;94,89;97,62;68,74;7,586;142,24;25,69;153,26;3327,07
01/03/2019 10:30;70,73;22,765;217,2;110,5;114,18;66,86;162,48;68,34;71,51;5,476;75,18;66,3;45,285;28,3;22,585;53,7;83,78;27,63;14,545;107,3;5,302;13,355;15,16;50,1;49,5;27,185;7,354;11,77;2,1855;26,79;495,6;154,25;310;208,4;5,34;223,3;13,4;35,31;120,65;73,61;4,321;94,82;97,76;68,84;7,582;142,14;25,67;153,2;3326,16
01/03/2019 10:40;70,88;22,765;217;110,6;113,94;66,82;162,22;68,25;71,33;5,48;75,18;66,39;45,3;28,3;22,585;53,56;83,74;27,61;14,555;107,25;5,308;13,37;15,154;50,09;49,44;27,15;7,35;11,778;2,185;26,74;495;154,25;310;208,2;5,34;223;13,41;35,33;120,6;73,67;4,3235;94,72;97,63;68,76;7,586;142,18;25,65;153,06;3324,67
01/03/2019 10:50;70,67;22,77;217;110,5;113,8;66,74;162,12;68,04;71,11;5,478;75,08;66,25;45,245;28,38;22,53;53,54;83,76;27,48;14,525;107;5,3;13,37;15,134;50,04;49,38;27,14;7,346;11,782;2,1805;26,75;496,3;154,25;310;208,1;5,336;222,8;13,375;35,335;120,5;73,63;4,321;94,6;97,54;68,7;7,56;142,26;25,6;153;3321,27
01/03/2019 11:00;70,85;22,78;216,9;110,55;113,76;66,7;161,96;68,11;71,08;5,49;75,17;66,27;45,325;28,47;22,62;53,7;83,94;27,51;14,57;107;5,304;13,405;15,148;50,09;49,42;27,25;7,352;11,796;2,1835;26,67;496,4;153,95;309,15;208,4;5,342;221,9;13,425;35,36;120,55;73,66;4,329;94,66;97,54;68,74;7,589;142,28;25,61;153,3;3323,57
01/03/2019 11:10;71,12;22,8;216,6;110,55;113,6;66,68;161,94;68,29;71,29;5,481;75,11;66,24;45,22;28,53;22,59;53,62;83,7;27,52;14,555;106,75;5,302;13,365;15,14;50,03;49,44;27,25;7,342;11,786;2,1785;26,66;496,6;153,85;308,9;208,2;5,35;221,6;13,42;35,335;120,4;73,58;4,3235;94,56;97,4;68,66;7,581;142,4;25,63;153,06;3321,56
01/03/2019 11:20;71,15;22,805;216,5;110,5;113,7;66,82;162,3;68,2;71,23;5,476;75,12;66,2;45,095;28,54;22,575;53,61;83,84;27,53;14,58;107,05;5,302;13,36;15,132;49,98;49,33;27,24;7,342;11,732;2,168;26,78;497,3;154,1;308,8;208,4;5,362;222;13,44;35,38;120,4;73,53;4,318;94,6;97,41;68,72;7,591;142,58;25,52;153,16;3321,59
01/03/2019 11:30;71,06;22,83;216,3;110,55;113,44;66,7;162,1;68,12;71,1;5,48;75,08;66,2;45,15;28,49;22,58;53,58;83,76;27,5;14,59;107,05;5,304;13,37;15,138;49,95;49,32;27,24;7,344;11,736;2,172;26,79;497,4;153,95;308,55;208,2;5,354;221,8;13,445;35,33;120,05;73,41;4,3275;94,61;97,39;68,72;7,596;142,62;25,57;153,08;3320,4
01/03/2019 11:40;71,14;22,84;216,5;110,75;113,7;66,76;162,24;68,35;70,94;5,488;75,09;66,19;45,185;28,43;22,605;53,54;83,8;27,56;14,595;107,05;5,314;13,375;15,148;49,925;49,26;27,255;7,356;11,738;2,175;26,88;498,3;154,4;309,1;208,7;5,354;221,9;13,45;35,32;120,05;73,55;4,3295;94,71;97,44;68,68;7,596;143,04;25,55;153,34;3323,64
01/03/2019 11:50;71,38;22,8;216,8;110,7;113,64;66,64;162,32;68,27;70,82;5,49;75,13;66,1;45,28;28,51;22,57;53,65;83,88;27,54;14,61;107,1;5,314;13,36;15,134;49,87;49,1;27,31;7,354;11,752;2,1765;26,93;498,3;154,4;309,3;208,9;5,368;222,4;13,435;35,385;120,1;73,47;4,3315;94,79;97,42;68,64;7,591;143,22;25,55;153,72;3325,12
01/03/2019 12:00;71,49;22,785;216,7;110,45;113,62;66,54;162,24;68,21;70,93;5,477;75,18;66,12;45,245;28,39;22,565;53,72;83,84;27,49;14,595;107;5,312;13,35;15,132;49,885;49,09;27,315;7,342;11,742;2,1755;26,78;497,3;153,8;308,9;208,7;5,35;222,5;13,42;35,33;119,95;73,36;4,3295;94,72;97,27;68,62;7,588;142,9;25,59;153,9;3321,37
01/03/2019 12:10;71,59;22,815;216,7;110,5;113,68;66,68;162,44;68,23;71,17;5,471;75,1;66,08;45,2;28,34;22,57;53,63;83,84;27,49;14,585;107,05;5,31;13,345;15,124;49,875;49,12;27,295;7,336;11,734;2,176;26,79;497,2;153,95;308,95;208,7;5,358;222,7;13,425;35,35;119,9;73,41;4,3255;94,73;97,14;68,62;7,587;142,96;25,6;153,84;3321,7
